date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,day_of_week,le_day_of_week,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2014-07-28,212.0,212.0,205.0,206.050003,194.815765,3661797,207.38,7790.450195,1978.910034,16982.589844,4444.910156,0.10000600000000759,7.0,38.08353621211122,229.608,209.552,219.5800003,201.657500075,218.2182962651926,0,1,0,0,0,0,0,0,-0.027607459248469746,-0.005127308571185374,0.0002881547205217938,0.0012982777461865158,-0.001045025336964489,0.0,5.384395899950142,2014-07-28,216.96012538478584,Monday,1,211.899994,7.0,6.82830387674586,94.93974457831324,5.060255421686765,26.04590320926154,26.04590320926154,40.34936880160136,40.34936880160136,-2.5610279754180993,-2.5610279754180993,216.72068627440456,218.69161410934512,-1.970927834940568,-0.6489238895318259,-2.644007890817484
2014-07-30,204.199997,209.899994,202.350006,209.149994,199.489471,3422239,206.24,7748.700195,1970.069946,16880.359375,4462.899902,-1.8500060000000076,7.549987999999985,38.03278196721308,229.693,208.007,218.85,202.10666669166667,217.35464843041237,0,0,0,0,0,0,0,0,0.023990389073492047,-0.005359125461940062,-0.004467150021030153,-0.006019721958728019,0.004047268756538713,1.0,-4.476549251154733,2014-07-30,215.1933503073137,Wednesday,4,206.050003,7.549987999999985,6.879852742692597,70.9402147709953,29.059785229004703,27.050530549175924,27.050530549175924,35.91642271745955,35.91642271745955,9.318746212608673,9.318746212608673,215.55596438603462,217.98482743457873,-2.428863048544116,-1.0049117213342842,-2.8479026544196637
2014-07-31,208.300003,212.0,205.600006,206.399994,196.86647,3677595,208.26,7791.399901999999,1930.6700440000002,16563.300781,4369.77002,-0.8499909999999886,6.399993999999992,33.74182191544878,229.446,206.264,217.85499955,202.52833328333332,216.31134800846834,0,0,0,0,0,0,0,0,-0.013148568627965429,0.00551056382689219,-0.019999240169110144,-0.018782692178317295,-0.020867571320222766,0.0,-2.3860659346324766,2014-07-31,214.48795210542744,Thursday,2,209.149994,6.399993999999992,6.845577118214545,82.69235453650123,18.08030841436826,24.060456504240037,24.060456504240037,31.964433979719708,31.964433979719708,8.252501553280695,8.252501553280695,214.14735355741388,217.1266916246099,-2.979338067196011,-1.3997969905066296,-3.1590821533787623
2014-08-01,205.25,208.5,202.5,203.350006,193.957367,3340883,204.67,7721.299805,1925.1500239999998,16493.369141,4352.640136999999,-1.1499939999999924,6.0,32.674050445140935,229.491,204.029,216.75999984999999,202.93041661666666,215.0769344838523,0,1,0,0,0,0,0,0,-0.014777036434899138,-0.008997111928756851,-0.0028591213797277693,-0.004222083564419887,-0.003920087995843868,0.0,1.6424199845361833,2014-08-01,213.83648001886334,Friday,0,206.399994,6.0,6.785178752627779,95.53571308992315,4.49438202247191,17.538431676983993,17.538431676983993,27.155766545474467,27.155766545474467,-1.6962380599969507,-1.6962380599969507,212.48622316396558,216.10619639315723,-3.6199732291916575,-1.8438322382436354,-3.5522819818960443
2014-08-04,203.5,205.5,202.5,204.399994,194.958847,2671232,204.14,7602.600098000001,1938.9899899999998,16569.279297,4383.890136999999,0.1499939999999924,3.0,34.60923990597949,229.218,202.372,215.7949997,203.33499984999997,214.0600830091997,0,0,0,0,0,0,0,0,0.005163402738912026,-0.015373021382116714,0.0071890324532961625,0.004602465108920706,0.0071795505753753375,1.0,-0.33587429631227617,2014-08-04,211.98376912210247,Monday,1,203.350006,3.0,6.514808841725738,90.78657078651692,9.213429213483078,14.76343085581702,14.76343085581702,23.024987982255315,23.024987982255315,-1.7596833970595682,-1.7596833970595682,211.24218790797087,215.23907028996035,-3.9968823819894794,-2.2744422669928044,-3.44488022999335
2014-08-05,204.399994,213.55000299999998,204.399994,212.75,202.923172,3318066,209.68,7683.649901999999,1920.209961,16429.470703,4352.839844,0.0,9.150008999999983,42.353764092568746,228.217,202.288,215.25249940000003,203.75083313333332,213.93531319879972,0,0,0,0,0,0,0,0,0.04085131361081551,0.010660800641259627,-0.009685469804823432,-0.008437819864942186,-0.007082817321979684,1.0,3.831917975532907,2014-08-05,211.42012507831632,Tuesday,3,204.399994,9.150008999999983,6.70303742445965,53.2584539325843,46.84682615047204,25.457895954035358,25.457895954035358,23.835957306181996,23.835957306181996,28.701773249742075,28.701773249742075,211.47415899905226,215.05469471292625,-3.580535713873985,-2.535660956369041,-2.0897495150098884
2014-08-06,211.5,212.5,207.25,208.25,198.631027,2712771,210.03,7746.549805,1920.2399899999998,16443.339844,4355.049805,-1.25,5.25,42.867329940312665,227.998,201.507,214.75249940000003,204.13499984999999,213.39385479891405,0,0,0,0,0,0,0,0,-0.021151576518821602,0.00818620106358936,1.5638394034844794e-05,0.0008441623744741555,0.0005077055621620641,0.0,-2.583808576715728,2014-08-06,211.20141348430565,Wednesday,4,212.75,5.5,6.617106179855374,73.42344685902434,30.809377799282835,27.241723235784516,27.241723235784516,24.971212616049502,24.971212616049502,31.78274447525454,31.78274447525454,210.97813453765963,214.55064325270945,-3.572508715049821,-2.743030508105197,-1.658956413889248
2014-08-07,207.050003,212.25,207.050003,210.25,200.538651,2780907,209.69,7672.049805,1909.569946,16368.269531,4334.970215,-1.1999969999999962,5.199996999999996,43.90756333415726,227.554,201.081,214.31749955000004,204.54791654166667,213.09444005616032,0,0,0,0,0,0,0,0,0.009603857105365599,-0.009617184666122491,-0.005556620034769533,-0.0045653932663436425,-0.004610645319588769,1.0,-0.9986141931116452,2014-08-07,210.9820062181365,Thursday,2,208.25,5.199996999999996,6.515884095579973,58.74675469872213,41.25324530127788,31.91223059094897,31.91223059094897,27.28488527434932,27.28488527434932,41.16692122414827,41.16692122414827,210.86611383955815,214.23207708584206,-3.3659632462839113,-2.8676170557409404,-0.9966923810859418
2014-08-08,208.0,208.25,202.649994,203.449997,194.05273400000002,2305221,204.42,7649.25,1931.589966,16553.929688,4370.899902,-2.25,5.600006000000008,39.39196977468541,227.31,199.685,213.49749910000006,204.92333323333332,212.17592166985935,0,0,0,0,0,0,0,1,-0.032342478458179946,-0.0029718009631716225,0.011531402683691017,0.011342686937576119,0.008288335379023959,0.0,10.883124024451082,2014-08-08,210.81245154223612,Friday,0,210.25,7.600006000000008,6.59332137446713,94.25591987130655,9.821350845004616,24.548604008967516,24.548604008967516,26.37279151922205,26.37279151922205,20.900228988458444,20.900228988458444,209.7251727873184,213.43340448689077,-3.708231699572366,-3.035739984507226,-1.3449834301302799
2014-08-11,205.350006,206.5,204.449997,205.25,195.769592,1020831,205.29,7568.549805,1936.9200440000002,16569.980469,4401.330078,1.9000090000000114,2.050003000000004,43.7288110083299,227.318,198.752,213.03499910000005,205.34999987499998,211.51631008225368,0,0,0,0,0,0,0,0,0.008847378568755282,-0.010550079419550995,0.0027594251853761964,0.0009696054835628409,0.006961993338276962,1.0,-0.8386077693746709,2014-08-11,210.3827492370797,Monday,1,203.449997,3.050003000000004,6.340227204862298,74.10718949299718,25.89281050700282,24.996672841645946,24.996672841645946,25.914085293363346,25.914085293363346,23.161847938211146,23.161847938211146,209.03668466619249,212.82722637675067,-3.7905417105581876,-3.186700329717419,-1.2076827616815375
2014-08-12,206.949997,209.5,205.199997,208.899994,199.250992,1680792,207.66,7625.950195,1933.75,16560.539063,4389.25,1.6999969999999962,4.300003000000004,45.787057126798146,227.067,198.358,212.7124985000001,205.831249875,211.26713712203906,0,0,0,0,0,0,1,0,0.01778314989796792,0.007584067156706897,-0.0016366416413625684,-0.0005697898086036712,-0.0027446425934700702,1.0,2.3448038539903435,2014-08-12,209.86342769502423,Tuesday,3,205.25,4.300003000000004,6.194496904514972,41.51794862087906,57.918482013081864,35.97060923212458,35.97060923212458,29.266259939617086,29.266259939617086,49.37930781713956,49.37930781713956,209.0156553329321,212.5363202747691,-3.5206649418369977,-3.253493252141335,-0.5343433793913253
2014-08-13,206.800003,210.25,203.699997,205.699997,196.198792,1927424,206.95,7727.049805,1946.719971,16651.800781,4434.129883,-2.0999909999999886,6.550003000000004,40.558508489771,226.264,197.741,212.00249865000006,206.28666649166664,210.73693330089247,0,0,0,0,0,0,0,1,-0.015318367900522212,0.013257313176040064,0.006707160180995375,0.005510793921189583,0.010224954832830147,0.0,-1.1554654926766827,2014-08-13,209.68739176949254,Wednesday,4,208.899994,6.550003000000004,6.2198901970496205,71.04075899345906,28.959241006540932,33.633486490263365,33.633486490263365,30.722002123165844,30.722002123165844,39.45645522445841,39.45645522445841,208.50555405094255,212.02992595811955,-3.5243719071769988,-3.3076689831484685,-0.4334058480570606
2014-08-14,205.100006,212.80000299999998,205.100006,210.899994,201.15863000000002,2366201,208.69,7739.549805,1955.180054,16713.580078,4453.0,-0.5999909999999886,7.699996999999968,43.165921855984564,224.987,197.943,211.46499865000004,206.77124977499997,210.75246289128367,0,0,0,0,0,0,1,0,0.02527965615608907,0.001617693727289149,0.004345814049287355,0.003710067025933128,0.004255652743133664,1.0,15.626972973710831,2014-08-14,209.51341017520048,Thursday,2,205.699997,7.699996999999968,6.325612111546086,23.981975389508843,76.01802461049115,47.761665863672626,47.761665863672626,36.40189003666811,36.40189003666811,70.48121751768167,70.48121751768167,208.87392942772064,211.94622729455514,-3.0722978668345036,-3.2605947598856755,0.37659378610234384
2014-08-18,209.350006,215.899994,209.350006,214.0,204.115433,2711212,213.95,7791.700195,1971.7399899999998,16838.740234,4508.310059,-1.5499879999999848,6.549987999999985,43.12976567507458,222.988,198.862,210.92499850000004,207.26624972499997,211.06175213973285,0,0,0,0,1,0,0,0,0.014698862285948078,0.006738168409525569,0.008469775438901816,0.0074885306089955694,0.012420853132719678,1.0,2.181432904699842,2014-08-18,209.1633240073445,Monday,1,210.899994,6.549987999999985,6.341638960721366,14.179066050328034,85.6604226415095,60.39458478961825,60.39458478961825,44.39945495431815,44.39945495431815,92.38484446021845,92.38484446021845,209.6625556696098,212.09835860606958,-2.435802936459794,-3.0956363952004997,1.3196669174814115
2014-08-19,214.600006,218.0,214.149994,216.5,206.499954,3640252,216.54,7874.25,1981.5999760000002,16919.589844,4527.509765999999,0.6000060000000076,3.8500060000000076,47.86324668318686,222.406,199.119,210.76249850000005,207.79749972499997,211.57968050737733,0,0,0,0,0,0,0,0,0.011682218071183303,0.010594581790117186,0.0050006522411711885,0.004801404907758489,0.004258737031999527,1.0,1.1026596710103918,2014-08-19,208.73599867982048,Tuesday,3,214.0,4.0,6.174379034955538,9.771983151016354,90.22801684898366,70.33906214274005,70.33906214274005,53.04599068379211,53.04599068379211,104.92520506063593,104.92520506063593,210.71447018197753,212.4244061167311,-1.7099359347535596,-2.818496303111112,2.2171207367151045
2014-08-20,217.0,218.44999700000002,214.69999700000002,215.69999700000002,205.736908,1910974,216.59,7897.5,1986.5100100000002,16979.130859,4526.47998,0.5,3.75,46.53007105198358,221.388,199.612,210.49999850000003,208.24499969999997,211.9720916019128,0,0,0,0,0,0,0,0,-0.0036951388376580407,0.0029526621583007007,0.0024778129084919165,0.003519057822853666,-0.0002274508622228666,0.0,-1.2514600856959017,2014-08-20,208.66448652371292,Wednesday,4,216.5,3.75,6.00120910388727,17.40505998638098,82.59494001361902,74.42435476636638,74.42435476636638,60.17211204465019,60.17211204465019,102.92884020979875,102.92884020979875,211.4814743078271,212.66704247845473,-1.1855681706276187,-2.4919106766144132,2.612685011973589
2014-08-21,215.0,216.5,212.05000299999998,213.94999700000002,204.067734,1299230,214.33,7875.299805,1992.369995,17039.490234,4532.100098,-0.6999970000000246,4.449997000000025,43.92025616493725,219.357,200.728,210.04249805000003,208.69416631666664,212.16046354458777,0,0,0,0,0,0,0,0,-0.008113148079390786,-0.002811040835707601,0.002949889489859636,0.0035549154724845433,0.00124160893781311,0.0,2.8861722591619796,2014-08-21,208.61064948919048,Thursday,2,215.69999700000002,4.449997000000025,5.890408239323886,28.481007250441603,71.5189927495584,73.45590076076371,73.45590076076371,64.60004161668803,64.60004161668803,91.16761904891507,91.16761904891507,211.86124702969985,212.76207614671736,-0.9008291170175085,-2.173694364695032,2.5457304953550475
2014-08-22,214.25,215.0,210.100006,211.25,201.492447,1366362,211.84,7891.100098000001,1988.4000239999998,17001.220703,4538.549805,0.3000029999999754,4.899993999999992,46.74681108694387,218.742,200.883,209.81249775000006,209.0870829333333,212.07375273081752,0,0,0,0,0,0,0,0,-0.012619765748954737,0.0020063100315201865,-0.0019925872252458676,-0.0022459316842495802,0.0014231166259646155,0.0,-6.290037706382152,2014-08-22,208.6271495599857,Friday,0,213.94999700000002,4.899993999999992,5.819664365086459,45.569592613368556,51.18646101694908,66.03275417949216,66.03275417949216,65.07761247095607,65.07761247095607,67.94303759656435,67.94303759656435,211.76720902513063,212.65007050621975,-0.8828614810891224,-1.9155277879738501,2.0653326137694554
2014-08-25,212.0,215.0,210.69999700000002,212.44999700000002,202.637039,1783626,212.79,7913.200195,1997.9200440000002,17076.869141,4557.350098,0.75,4.300002999999975,45.905172274449995,217.666,201.389,209.52749790000001,209.4745829333333,212.10958551835873,0,0,0,0,0,0,0,0,0.005680570249861461,0.0028006357447678543,0.004787779061101283,0.004449588610225597,0.0041423568778045095,1.0,2.028314556962253,2014-08-25,208.9008105671927,Monday,1,211.25,4.300002999999975,5.711117124723131,40.677966101694835,59.32203389830516,63.79584741909649,63.79584741909649,64.65035745366954,64.65035745366954,62.08682734995037,62.08682734995037,211.87225332895667,212.6352502464998,-0.7629969175431199,-1.6850216138877043,1.8440493926891688
2014-08-26,212.0,212.5,207.850006,208.949997,199.298706,1286224,209.2,7906.299805,2000.02002,17106.699219,4570.640136999999,-0.4499970000000246,4.649993999999992,47.79356864546264,217.444,201.316,209.37999804999998,209.8158329083333,211.8086723261341,0,0,0,1,0,1,0,1,-0.016474446214149285,-0.000872010037653359,0.0010510811012214294,0.0017468118865173743,0.00291617688222634,0.0,18.892496075484626,2014-08-26,208.66978543408752,Tuesday,3,212.44999700000002,4.649993999999992,5.63532261581433,64.40677966101703,35.59322033898298,54.39497172572531,54.39497172572531,61.23189554435479,61.23189554435479,40.72112408846634,40.72112408846634,211.42267543219413,212.36226852453686,-0.9395930923427329,-1.53593590957871,1.192685634471954
2014-08-27,208.75,210.399994,205.699997,206.949997,197.391068,1930517,207.21,7904.75,2000.119995,17122.009766,4569.620117,-0.1999969999999962,4.699996999999996,50.71428129251489,217.42,201.43,209.42499774999996,210.14124959999995,211.34594134269275,0,0,0,0,0,0,0,0,-0.009571753064969823,-0.00019602153197118,4.99869996302138e-05,0.0008950029929208903,-0.00022316786476839212,0.0,48.83011049203058,2014-08-27,208.8047191073972,Wednesday,4,208.949997,4.699996999999996,5.568513643256159,77.9661016949153,13.857619829106898,40.88252109351917,40.88252109351917,54.44877072740958,54.44877072740958,13.750021825738358,13.750021825738358,210.73457105801043,211.9613595227193,-1.226788464708875,-1.4741064206047432,0.4946359117917365
2014-08-28,206.5,208.75,205.899994,206.300003,196.771118,2357210,206.74,7936.049805,1996.7399899999998,17079.570313,4557.700195,-0.4499969999999962,2.8500060000000076,47.64657946255403,217.399,201.166,209.28249819999996,210.45749957499996,210.8653757862458,0,0,0,0,0,0,0,0,-0.0031407196195928355,0.00395961984882498,-0.0016899011101582095,-0.0024786490359486324,-0.002608514864431588,0.0,-0.793187159248342,2014-08-28,208.9649716050412,Thursday,2,206.949997,2.8500060000000076,5.374334525880708,91.01125236713646,4.705929411764755,28.82365719960103,28.82365719960103,45.90706621814006,45.90706621814006,-5.343160837477029,-5.343160837477029,210.05232981831654,211.54199978029564,-1.4896699619791036,-1.4772191288796155,-0.02490166619897627
2014-09-01,207.199997,209.300003,207.199997,208.449997,198.821777,2848915,208.3,7954.350098000001,1996.7399899999998,17079.570313,4557.700195,0.8999939999999924,2.1000060000000076,51.70976157501471,217.399,201.371,209.38499834999993,210.7820828833333,210.63533971136528,0,0,0,0,0,0,0,0,0.010421544690313755,0.002305970029128579,0.0,0.0,0.0,1.0,4.51937560274885,2014-09-01,210.11493339240886,Monday,1,206.300003,3.0,5.204739202603505,78.43137254901966,21.568627450980344,26.4053139500608,26.4053139500608,39.406482128780304,39.406482128780304,0.4029775926217951,0.4029775926217951,209.80581707703706,211.31296253731077,-1.5071454602737049,-1.4832043951584335,-0.047882130230542774
2014-09-02,208.449997,216.30000299999998,208.449997,215.75,205.784607,5106207,213.94,8027.700195,2002.280029,17067.560547,4598.189941,0.0,7.850005999999979,59.65731890703644,217.972,202.038,210.00499804999995,211.13166619166662,211.12245021504475,0,0,0,0,1,0,1,0,0.03502045955458888,0.009221381520338356,0.002774542017361048,-0.0007031655820320948,0.008883810752716492,1.0,3.7977454329754146,2014-09-02,210.07576775257817,Tuesday,3,208.449997,7.850005999999979,5.393686830988977,21.176447058823676,78.82355294117632,43.878060280432635,43.878060280432635,40.89700817933108,40.89700817933108,49.84016448263574,49.84016448263574,210.7203067574929,211.64163197899146,-0.921325221498563,-1.3708285604264596,0.8990066778557932
2014-09-03,216.5,217.399994,213.55000299999998,214.5,204.592346,3755289,215.85,8083.049805,2000.719971,17078.279297,4572.560059,0.75,3.849991000000017,57.84162029580313,218.258,202.762,210.50999834999993,211.40124957499995,211.44412162313571,0,0,0,0,0,0,0,0,-0.005793732667283558,0.006894827740885567,-0.000779140768226716,0.0006280188648215557,-0.005573906760890646,0.0,-0.8403012932328044,2014-09-03,210.38720313264284,Wednesday,4,215.75,3.849991000000017,5.283422843061189,30.980368627451107,75.21372014027018,54.32328023371181,54.32328023371181,45.37243219745799,45.37243219745799,72.22497630621946,72.22497630621946,211.30179802557092,211.85336294351063,-0.5515649179397144,-1.2069758319291106,1.3108218279787924
2014-09-04,214.0,214.850006,208.5,211.75,201.96936000000002,1405156,210.97,8114.600098000001,1997.6500239999998,17069.580078,4562.290039,-0.5,6.350006000000008,49.149659690406736,218.16,202.76,210.45999834999992,211.64374962499997,211.4732528971228,0,0,0,0,0,0,0,0,-0.012820548037510537,0.003903265940596423,-0.0015344211306421718,-0.0005093732716696664,-0.0022460109583002374,0.0,-3.2845694432881873,2014-09-04,210.7022098409247,Thursday,2,214.5,6.350006000000008,5.359607354271108,48.29055939074168,51.70944060925833,53.45200035889398,53.45200035889398,48.06562158460332,48.06562158460332,64.2247579074753,64.2247579074753,211.3707521754831,211.84570642917652,-0.4749542536934257,-1.0605715162819735,1.1712345251770957
2014-09-05,211.94999700000002,214.600006,210.600006,212.75,202.923172,1331652,212.39,8095.950195,2007.709961,17137.359375,4582.899902,0.19999700000002463,4.0,54.06871697693678,218.376,202.994,210.68499834999994,211.8808329333333,211.59484785930158,0,0,0,0,0,0,0,0,0.004722557916705616,-0.00229831449175133,0.0050358856051555545,0.0039707653433933565,0.004517438133879947,1.0,-2.054791863191446,2014-09-05,211.06646617217658,Friday,0,211.75,4.0,5.2624925432517395,39.74354865219191,60.256451347808095,55.720150688532016,55.720150688532016,50.617131285912876,50.617131285912876,65.9261894937703,65.9261894937703,211.58294414848567,211.9126911381264,-0.32974698964073923,-0.9144066109537267,1.1693192426259749
2014-09-08,213.55000299999998,220.19999700000002,212.69999700000002,219.30000299999998,209.170624,4922851,217.58,8086.850098000001,2001.540039,17111.419922,4592.290039,0.8000029999999754,7.5,57.560571730077605,219.733,202.542,211.13749849999994,212.20291634166662,212.3286721584157,0,0,0,0,0,0,0,0,0.030787277462822393,-0.0011240307537488947,-0.003073114204666716,-0.0015136201810553862,0.002048950926443416,1.0,-27.390066828812216,2014-09-08,212.18080443012678,Monday,1,212.75,7.5,5.42231450444805,6.20685517241412,93.79314482758588,68.4111487348833,68.4111487348833,56.54847043556968,56.54847043556968,92.13650533351054,92.13650533351054,212.77018397179557,212.4598994241911,0.310284547604482,-0.6694683792420849,1.9595058536931338
2014-09-09,220.25,221.149994,217.0,219.0,208.884491,2160271,219.25,8173.899901999999,1988.439941,17013.869141,4552.290039,0.9499970000000246,4.149993999999992,64.57357602928181,220.395,203.435,211.91499864999997,212.52124964999996,212.96403671475707,0,0,0,0,0,0,0,0,-0.0013679406530814342,0.010764364733498288,-0.006545009215276454,-0.005700916782165,-0.008710251238554179,0.0,-0.12708048147276685,2014-09-09,212.13285604257376,Tuesday,3,219.30000299999998,4.149993999999992,5.331434468416042,13.91582147232775,86.08417852767225,74.30215866581295,74.30215866581295,62.466366512317435,62.466366512317435,97.97374297280399,97.97374297280399,213.72861720690395,212.94435131869548,0.7842658882084663,-0.3787215257519746,2.3259748279208816
2014-09-10,217.899994,219.0,215.5,216.850006,206.83381699999998,1690221,217.54,8152.950195,1995.689941,17068.710938,4586.52002,-1.1000060000000076,3.5,60.80075408591386,220.635,204.355,212.49499894999994,212.81749967499997,213.33412902763735,0,0,0,0,0,0,0,0,-0.00981726307292008,-0.0025630001897714028,0.003646074417693379,0.0032233583405107957,0.007519288249814293,0.0,3.830379378081784,2014-09-10,212.40091639871227,Wednesday,4,219.0,3.5,5.200617720672035,27.8316429446555,71.80335737704928,73.46922490289172,73.46922490289172,66.1339859758422,66.1339859758422,88.1397027569908,88.1397027569908,214.2088308673803,213.2336590728662,0.9751717945140967,-0.10794286169876027,2.166229312425714
2014-09-11,217.100006,218.5,213.899994,215.0,205.06926,2074341,216.31,8094.100098000001,1997.449951,17049.0,4591.810059,0.25,4.600006000000008,55.87669239422263,220.83,204.77,212.79999924999993,213.0758330083333,213.4927834059576,0,0,0,0,0,0,0,0,-0.0085312790026012,-0.007218257881188905,0.0008819055324384983,-0.0011547994498001257,0.0011533884027394858,0.0,1.1819027725282696,2014-09-11,212.6346031586123,Thursday,2,216.850006,4.600006000000008,5.157716883481174,40.32782950819667,55.914012024518755,67.61748727676739,67.61748727676739,66.62848640948393,66.62848640948393,69.59548901133431,69.59548901133431,214.33054919547564,213.36449914154278,0.9660500539328609,0.10685572142756405,1.7183886650105937
2014-09-12,214.44999700000002,216.0,212.80000299999998,214.80000299999998,204.878494,1376048,214.8,8085.700195,1985.540039,16987.509766,4567.600098,-0.5500029999999754,3.1999970000000246,59.304710753134216,220.592,205.918,213.25499954999995,213.28666636666665,213.6172805101521,0,0,0,0,0,0,0,0,-0.0009302515647641174,-0.0010377809637016622,-0.0059625584080529315,-0.0036066768725439013,-0.005272422136135324,0.0,0.8963852655824424,2014-09-12,212.88101594457999,Friday,0,215.0,3.1999970000000246,5.017879748946803,45.519658534693725,50.000059055131906,61.74501120288889,61.74501120288889,65.0006613406189,65.0006613406189,55.23371092742886,55.23371092742886,214.40277285771018,213.47083276068773,0.9319400970224478,0.2718725965465409,1.3201350009518138
2014-09-15,213.19999700000002,214.80000299999998,210.05000299999998,210.75,201.015549,931278,211.4,8105.5,1984.130005,17031.140625,4518.899902,-1.6000059999999507,4.75,49.842938219895295,220.595,205.9,213.24749984999994,213.51999969999997,213.34420617585192,0,0,0,0,0,1,0,1,-0.018854809621941082,0.0024487434016220444,-0.0007101513806340165,0.002568408177596959,-0.010662097152796757,0.0,-7.699789863426148,2014-09-15,213.4446035507082,Monday,1,214.80000299999998,4.75,4.998745481164888,81.88973587946514,17.78656970113979,47.09219736897252,47.09219736897252,59.031173350070105,59.031173350070105,23.214245406777366,23.214245406777366,213.84080780267783,213.2692895932294,0.5715182094484419,0.33180171912692114,0.4794329806430415
2014-09-16,210.75,213.0,205.5,206.899994,197.343369,1562805,209.31,8042.0,1998.97998,17131.970703,4552.759765999999,0.0,7.5,42.68040618556701,220.755,205.03,212.89249954999997,213.70666631666663,212.73047168291365,0,0,0,0,0,0,0,0,-0.01826813904828828,-0.007834186663376763,0.007484376004887938,0.005920336178305785,0.007492944020515591,0.0,2.331848835525981,2014-09-16,213.158002433134,Tuesday,3,210.75,7.5,5.177406518224543,91.05434800805679,8.945651991943212,34.37668224329608,34.37668224329608,50.813009647812095,50.813009647812095,1.50402743426406,1.50402743426406,212.77299029457356,212.79748991965684,-0.024499625083279852,0.26054145028488096,-0.5700821507363216
2014-09-17,208.399994,209.699997,206.050003,209.199997,199.537155,1811753,208.22,7932.899901999999,2001.569946,17156.849609,4562.189941,1.5,3.6499939999999924,42.44306154597962,220.363,204.692,212.52749939999995,213.89916624166662,212.39423599882662,0,0,0,0,0,0,0,0,0.011116593433651234,-0.013566289231534578,0.001295643791290102,0.001452191719872875,0.0020713095978455165,1.0,-0.8194277185105951,2014-09-17,213.1714399378988,Wednesday,4,206.899994,3.6499939999999924,5.068305624065644,76.3578375812796,23.642162418720403,30.79850896843752,30.79850896843752,44.1415094213539,44.1415094213539,4.1125080626047605,4.1125080626047605,212.2232990184853,212.53100896264525,-0.3077099441599387,0.14689117139591698,-0.9092022311117114
2014-09-18,207.600006,214.0,207.600006,213.44999700000002,203.59085100000001,2044598,212.57,7975.5,2011.359985,17265.990234,4593.430176,-1.5999909999999886,6.399993999999992,47.82608695652174,220.122,204.708,212.41499939999994,214.1495829333333,212.49478466560504,0,0,0,0,1,0,0,0,0.020315494625549713,0.00537005364069465,0.004891180055718092,0.0063613441562575535,0.006847640147387812,1.0,3.783108323462068,2014-09-18,213.13858839639036,Thursday,2,209.199997,6.399993999999992,5.16342622234667,49.20127764905195,50.79872235094805,37.46524676260769,37.46524676260769,41.91608853510516,41.91608853510516,28.563563217612753,28.563563217612753,212.41202178487217,212.59908215059744,-0.18706036572527296,0.08010086397167898,-0.5343224593939039
2014-09-19,213.44999700000002,216.850006,211.350006,215.05000299999998,205.116959,2886447,214.25,8114.75,2010.4000239999998,17279.740234,4579.790039,0.0,5.5,51.06589716288013,220.238,204.702,212.46999969999996,214.38874957499996,212.73813879269028,0,0,0,0,0,0,1,0,0.0074959556998952515,0.01745972039370569,-0.00047726961218241826,0.0007963632443694912,-0.0029694882641880804,1.0,0.4293285076087231,2014-09-19,213.11319156895757,Friday,0,213.44999700000002,5.5,5.187467206464766,38.97759321824673,61.02240678175327,45.31763343565622,45.31763343565622,43.04993683528885,43.04993683528885,49.85302663639098,49.85302663639098,212.817865048738,212.78063184314576,0.0372332055922584,0.07152733229579487,-0.06858825340707295
2014-09-22,214.05000299999998,216.69999700000002,211.600006,214.149994,204.258514,1771298,214.27,8121.450195,1994.290039,17172.679688,4527.689941,-1.0,5.099991000000017,52.91163950984917,220.396,204.834,212.6149994,214.5708328333333,212.87260119338646,0,0,0,0,0,0,0,1,-0.004185148825261331,0.000825681012970314,-0.008013323123597371,-0.006195726587911676,-0.011376088763094705,0.0,-5.068723586371001,2014-09-22,212.8976926377094,Monday,1,215.05000299999998,5.099991000000017,5.181218906002998,44.728451653080526,64.07402962962956,51.569765500314,51.569765500314,45.889879723630564,45.889879723630564,62.929537053680875,62.929537053680875,213.02280796431677,212.88206607698677,0.1407418873299946,0.08537024330263483,0.11074328805471953
2014-09-23,213.55000299999998,214.899994,211.55000299999998,213.80000299999998,203.924667,2638843,213.77,8146.299805,1982.77002,17055.869141,4508.689941,-0.599991000000017,3.349991000000017,51.37896391118347,220.481,204.884,212.68249970000002,214.68874957499995,212.9609251749687,0,0,0,0,0,0,0,0,-0.0016344337059065461,0.0030597503405609405,-0.005776501298565662,-0.006802115285573396,-0.00419640042661662,0.0,-0.5341722441337836,2014-09-23,212.38777099119656,Tuesday,3,214.149994,3.349991000000017,5.050416912717069,38.518496296296476,63.84617692307673,55.66190264123491,55.66190264123491,49.14722069616534,49.14722069616534,68.69126653137404,68.69126653137404,213.14237643134499,212.95006140461737,0.1923150267276128,0.10675919998763045,0.1711116534799647
