date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,day_of_week,le_day_of_week,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2013-01-15,691.4219969999999,700.310974,688.732971,693.3330080000001,620.409058,4279311,1566.03,6024.049805,1472.339966,13534.889647999998,3110.780029,0.40002399999991667,11.578002999999967,,,,,,,0,0,0,0,0,0,0,0,0.003344521857626015,0.012224220318875378,0.001128669689566708,0.002041066204187425,-0.0021555640737770387,1.0,0.2735979694722738,2013-01-15,691.7612312895606,Tuesday,3,691.021973,11.578002999999967,13.359247344244677,74.32237408024149,25.677625919758512,18.885186153274553,18.885186153274553,19.42530757430757,19.42530757430757,17.80494331120852,17.80494331120852,697.3082831051225,700.9089859290749,-3.6007028239523606,-2.770130204606938,-1.6611452386908452
2013-01-16,688.978027,697.3330080000001,683.111023,686.310974,614.125549,2080366,1553.86,6056.600098,1472.630005,13511.230469,3117.540039,-4.354981000000066,14.221985000000018,,,,,,,0,0,0,0,0,0,0,0,-0.010128009768677448,0.005403390419014054,0.00019699186784150058,-0.0017480141778247749,0.0021730916159228286,0.0,-1.8743805246864778,2013-01-16,690.1826763711425,Wednesday,4,693.3330080000001,14.221985000000018,13.469795034071815,85.91409657396595,17.312095302720895,18.360822536423335,18.360822536423335,19.07047922834616,19.07047922834616,16.941509152577687,16.941509152577687,695.3529976488533,699.1153901513043,-3.762392502451007,-2.9832265323098595,-1.5583319402822955
2013-01-17,683.55603,688.55603,676.067017,678.978027,607.563904,2456647,1532.07,6001.850098,1480.939941,13596.019531,3136.0,-2.754944000000023,12.489013,,,,,,,0,0,0,0,0,0,0,0,-0.010684533497563375,-0.009039725112126806,0.005642921828147962,0.006275450795879767,0.005921322827956876,0.0,1.1819533630762793,2013-01-17,689.1980883459272,Thursday,2,686.310974,12.489013,13.350865781799,94.2921372549019,5.855867146340598,14.192504073062421,14.192504073062421,17.444487509918247,17.444487509918247,7.688537199350769,7.688537199350769,692.5096806675429,696.7563016903769,-4.246621022834006,-3.250604700671016,-1.9920326443259802
2013-01-18,680.599976,691.778015,680.2440190000001,683.200012,611.3417360000001,2414626,1544.77,6039.200195,1485.97998,13649.700195,3134.709961,1.6219489999999723,11.533995999999888,,,,,,,0,0,0,0,0,0,0,0,0.006217999415580877,0.006223097276695899,0.0034032703558501964,0.003948263230837856,-0.0004113644770408209,1.0,0.9991808160971366,2013-01-18,688.6586949661814,Friday,0,678.978027,12.799987999999985,13.287237230946111,85.65107262582005,24.097976434101913,17.49432819340892,17.49432819340892,17.461101071081803,17.461101071081803,17.56078243806315,17.56078243806315,690.9245413344987,695.233769027909,-4.309227693410321,-3.4720694206073643,-1.6743165456059135
2013-01-21,684.44397,697.778015,682.3779910000001,696.599976,623.332336,2002874,1555.9,6064.399902,1485.97998,13649.700195,3134.709961,1.2439580000000205,15.400023999999917,,,,,,,0,0,0,0,0,0,0,0,0.019613579924142366,0.004172689459916112,0.0,0.0,0.0,1.0,4.700464799155381,2013-01-21,684.7534672974236,Monday,1,683.200012,15.400023999999917,13.520970534060595,30.631836682294413,74.93790776286798,36.64218804989527,36.64218804989527,23.85479673068629,23.85479673068629,62.216970688313225,62.216970688313225,691.8752738010209,695.3815591564625,-3.506285355441605,-3.4791621611982935,-0.05424638848662333
2013-01-22,696.489014,700.289001,688.088989,690.400024,617.784607,2733190,1563.32,6082.299805,1492.560059,13712.209961000002,3143.179932,-0.11096199999997225,12.200012000000015,,,,,,,0,0,0,0,0,0,0,0,-0.008900114240182777,0.00295163631839257,0.004428107436548201,0.004579570621111584,0.002701995114501088,0.0,-3.0153153302537237,2013-01-22,682.2574627539569,Tuesday,3,696.599976,12.200012000000015,13.380347900229774,47.68968483643562,59.119915944414736,44.13476401473509,44.13476401473509,30.61478582536922,30.61478582536922,71.17472039346683,71.17472039346683,691.6314771397141,694.8604496567621,-3.228972517047964,-3.4276749975493286,0.3974049610027288
2013-01-23,691.778015,697.710999,686.8439940000001,693.822021,620.846619,2191966,1560.14,6048.5,1494.810059,13779.330078,3153.669922,1.3779909999999518,10.86700499999995,,,,,,,0,0,0,0,0,0,0,0,0.004956439453662087,-0.005557076448650888,0.0015074770267586857,0.004894916077780254,0.0033373813230366256,1.0,-0.8919149303525201,2013-01-23,681.1638465913213,Wednesday,4,690.400024,10.86700499999995,13.12184444634827,26.765238859316703,73.2347611406833,53.834763056717826,53.834763056717826,38.354778235818756,38.354778235818756,84.79473269851596,84.79473269851596,691.989397295655,694.7550400796391,-2.7656427839841626,-3.2922183421217532,1.0531511162751812
2013-01-24,694.221985,712.44397,666.221985,704.44397,630.351318,14036972,1573.84,6054.299805,1494.819946,13825.330078,3130.3798829999996,0.39996400000006815,46.22198500000002,,,,,,,0,0,0,0,0,0,0,0,0.015309254667939198,0.0009588831941802489,6.614218268419236e-06,0.003338333557553863,-0.007385059177413944,1.0,15.965713822972056,2013-01-24,680.5991396333241,Thursday,2,693.822021,46.22198500000002,16.422553661907138,17.307781134886348,82.69221886511366,63.45391499284977,63.45391499284977,46.721157154829086,46.721157154829086,96.91943066889112,96.91943066889112,694.0051462174316,695.7122892736925,-1.7071430562608612,-2.969387684838191,2.5244892571546593
2013-01-25,706.643982,718.489014,701.1560059999999,716.132996,640.810974,5253986,1599.81,6019.350098,1502.959961,13895.980469,3149.709961,2.200012000000015,17.333008000000063,,,,,,701.1117664965659,0,0,0,0,0,0,0,0,0.016593375315192116,-0.005772708343768529,0.005445481926958484,0.005110213687586684,0.006174994320969018,1.0,-2.8744523934080584,2013-01-25,680.4063231618801,Friday,0,704.44397,17.333008000000063,16.510845356264067,4.507656251132908,95.49234374886709,74.13339124485555,74.13339124485555,55.85856851817124,55.85856851817124,110.68303669822416,110.68303669822416,697.5580663759855,697.6811408875259,-0.12307451154038063,-2.391801150982966,4.537453278885171
2013-01-28,716.44397,717.53302,706.888977,709.778015,635.1243900000001,2286380,1601.24,6074.649902,1500.180054,13881.929688,3154.300049,0.3109739999999874,10.64404300000001,45.75203597285043,733.404,667.558,700.48110045,,701.937123496893,0,0,0,0,0,0,0,0,-0.008874042784416947,0.009187005756381206,-0.0018496214617390594,-0.001011139950242823,0.0014573049762787171,0.0,-0.9659341704725853,2013-01-28,677.0697087115655,Monday,1,716.132996,10.64404300000001,15.9560821700607,16.666336630689337,83.33366336931066,77.20014861967391,77.20014861967391,62.97242855200546,62.97242855200546,105.65558875501081,105.65558875501081,699.507049849038,698.8219680617955,0.6850817872425523,-1.7692470026843052,4.908657579853715
2013-01-29,709.3330080000001,714.6220089999999,704.44397,708.710999,634.169617,2225565,1597.33,6074.799805,1507.839966,13954.419922,3153.659912,-0.44500699999991866,10.178038999999899,45.41998229560527,731.386,668.23,699.80775145,,702.582254497189,0,0,0,0,0,0,0,0,-0.0015032850494058891,2.4676813053847724e-05,0.005105995096772675,0.005221913352771335,-0.00020294106142593193,0.0,-60.91893009545209,2013-01-29,674.5900821492497,Tuesday,3,709.778015,10.178038999999899,15.422064470205541,18.70780717228061,81.29219282771939,78.56416335568906,78.56416335568906,68.16967348656665,68.16967348656665,99.35314309393388,99.35314309393388,700.9667644200658,699.736083072966,1.2306813470997895,-1.1636759253868125,4.788714544973204
2013-01-30,708.888977,713.778015,692.932983,695.0,621.900635,2282654,1579.34,6049.899902,1501.959961,13910.419922,3142.310059,0.17797799999993913,20.845031999999946,37.269893103412045,725.34,670.462,697.90110165,,701.8601350212662,0,0,0,0,0,1,0,0,-0.019346530756297775,-0.004098884539290526,-0.0038996214005379004,-0.003153122827458499,-0.0035989464040852015,0.0,4.719950164696871,2013-01-30,673.3999960861784,Wednesday,4,708.710999,20.845031999999946,15.912959880235958,44.94040401645941,55.05959598354059,70.7293075649729,70.7293075649729,69.0228848460354,69.0228848460354,74.14215300284792,74.14215300284792,700.0249302595904,699.3061867585532,0.7187435010372383,-0.7843934292468298,3.006273860568136
2013-01-31,691.710999,694.132996,683.867004,685.267029,613.1913450000001,2437740,1547.58,6055.75,1498.109985,13860.580078,3142.1298829999996,-3.2890009999999847,10.265992000000097,36.27943174560807,719.945,671.635,695.7900023999999,,700.279839209717,0,0,0,0,0,0,0,0,-0.014004311154948268,0.0009669743458178282,-0.002563301352878078,-0.0035829144108852073,-5.733870834423449e-05,0.0,-14.482608784314731,2013-01-31,672.637211442489,Thursday,2,695.0,11.132996000000048,15.488376711342777,63.562030663728805,36.43796933627119,59.29886148873899,59.29886148873899,65.78154372693659,65.78154372693659,46.3334970123438,46.3334970123438,697.7047261489294,698.0527737547288,-0.34804760579947924,-0.696606059391077,0.6971169071831955
2013-02-01,687.955994,691.310974,679.132996,681.489014,609.81073,2228364,1538.72,6034.75,1513.170044,14009.790038999998,3179.100098,2.688965000000053,12.17797799999994,36.316008602913016,714.795,672.578,693.6866516,,698.4902368087916,0,0,0,0,0,0,0,0,-0.005513148591489103,-0.003467778557569301,0.010052705843222709,0.010765058905206182,0.011765972883559517,0.0,1.5898214087099842,2013-02-01,672.1505699162309,Friday,0,685.267029,12.17797799999994,15.19935664408759,70.79032557982205,29.20967442017794,49.269132465885306,49.269132465885306,60.27740663991949,60.27740663991949,27.252584117816923,27.252584117816923,695.1638949528731,696.5961143676964,-1.4322194148232938,-0.8444267941608705,-1.1755852413248467
2013-02-04,681.489014,688.799988,678.6669919999999,682.200012,610.44696,2350744,1540.68,5998.899902,1495.709961,13880.080078,3131.169922,0.0,10.132996000000048,41.35236718119755,713.393,671.615,692.5044525,,696.9387868270019,0,0,0,0,0,0,0,0,0.0010433237211158186,-0.005940610298686755,-0.011538744815384416,-0.009258522835739469,-0.015076648901414913,1.0,-0.17562567962864997,2013-02-04,667.5095452786526,Monday,1,681.489014,10.132996000000048,14.763942859269877,69.43000720396792,30.569992796032093,43.03608590926757,43.03608590926757,54.53029972970218,54.53029972970218,20.04765826839835,20.04765826839835,693.1383503661303,695.3474020594437,-2.209051693313313,-1.1183867655004003,-2.1813298556258256
2013-02-05,680.55603,684.44397,676.088989,681.888977,610.1687009999999,2281601,1530.91,5987.25,1511.290039,13979.299805,3171.580078,-1.643982000000051,8.354981000000066,44.31273401107221,713.102,670.456,691.7789001499999,,695.5054716053827,0,0,0,0,0,0,0,0,-0.0004558282999722607,-0.0019420063995593262,0.010416510156543657,0.007148354075944052,0.012905769091633434,0.0,0.23472028726357225,2013-02-05,664.5075355384058,Tuesday,3,682.200012,8.354981000000066,14.221022775078703,70.02509555306857,29.974904446931433,38.68235875515552,38.68235875515552,49.24765273818662,49.24765273818662,17.55177078909331,17.55177078909331,691.3848963171467,694.1946240667829,-2.809727749636181,-1.4576804144592004,-2.7040946703539617
2013-02-06,686.599976,686.599976,668.6669919999999,672.44397,601.717102,2099311,1525.61,5956.899902,1512.119995,13986.519531,3168.47998,4.710999000000015,17.932984000000033,43.69588291886644,713.956,667.971,690.9632995999999,,693.3091381191557,0,0,0,0,0,0,0,0,-0.013851249639892593,-0.005069121549960309,0.0005491705619586895,0.0005164583420278479,-0.0009774616827442628,0.0,2.732475341807704,2013-02-06,662.7506702860413,Wednesday,4,681.888977,17.932984000000033,14.531350399461212,88.0957744891143,7.5809408136829415,28.315219441331326,28.315219441331326,42.270174972568185,42.270174972568185,0.40530837885761173,0.40530837885761173,688.4385169290327,692.3529056356009,-3.914388706568161,-1.9502129434636193,-3.9283515262090836
2013-02-07,667.111023,671.53302,660.46698,665.067017,595.116028,2380275,1498.19,5959.200195,1509.390015,13944.049805,3165.1298829999996,-5.33294699999999,11.06603999999993,41.75955543283454,715.575,664.121,689.8477508999999,,690.6194122982837,0,0,0,0,0,0,0,0,-0.010970394522706983,0.0003861560606763792,-0.0018053990483738458,-0.003036475651134518,-0.0010573199203235406,0.0,-28.409225284439596,2013-02-07,661.4069583784195,Thursday,2,672.44397,11.97699,14.32036897582448,92.07191357683197,8.06090101924005,21.5637799673009,21.5637799673009,35.36804330414576,35.36804330414576,-6.044746706388821,-6.044746706388821,684.8091407102568,690.066729519918,-5.257588809661229,-2.612970075437504,-5.28923746844745
2013-02-08,662.221985,678.6220089999999,662.221985,671.599976,600.961792,2011970,1514.41,5938.799805,1517.930054,13992.969727000002,3193.8701170000004,-2.8450319999999465,16.400023999999917,46.577825861634906,716.107,662.662,689.3843995,,688.8080374127329,0,0,0,0,0,0,0,0,0.009822897930754193,-0.003423343625394093,0.005657940568793318,0.0035083008655389936,0.009080270024419912,1.0,-2.8693870687969243,2013-02-08,660.347012749969,Friday,0,665.067017,16.400023999999917,14.490244193452154,80.49103109309854,20.55764017779393,21.228400037465242,21.228400037465242,30.654828881918917,30.654828881918917,2.375542348557893,2.375542348557893,682.76083931631,688.534356003883,-5.773516687572965,-3.2460590556108295,-5.05491526392427
2013-02-11,672.8439940000001,673.356018,660.44397,662.1560059999999,592.511108,1560596,1495.57,5903.5,1517.01001,13971.240234,3192.0,1.2440180000000964,12.912047999999913,39.2839599645079,717.281,658.601,687.9411011499999,,686.2697487067584,0,0,0,0,0,0,0,0,-0.014061932243439434,-0.005943929103365275,-0.0006061175200896551,-0.0015528864439742218,-0.0005855332031338145,0.0,2.365763790062366,2013-02-11,654.3282655426642,Monday,1,671.599976,12.912047999999913,14.362638989677107,96.83998160213974,3.2100246662331724,15.222274913721218,15.222274913721218,25.510644225853014,25.510644225853014,-5.354463710542376,-5.354463710542376,679.5696110983147,686.3647994040348,-6.795188305720103,-3.9567647166266027,-5.676847178187001
2013-02-12,660.44397,668.0,656.689026,664.44397,594.558533,1741970,1493.77,5897.850098,1519.430054,14018.700195,3186.48999,-1.7120359999998982,11.310973999999987,39.273557829909315,717.516,655.478,686.4966492499999,,684.1911031156386,0,0,0,0,0,0,0,0,0.0034555048375566333,-0.0009570427712374263,0.0015952722685066423,0.003396975515781442,-0.0017261936090225971,1.0,-3.6106064863629594,2013-02-12,651.0583450098009,Tuesday,3,662.1560059999999,11.310973999999987,14.118200530811432,86.41604250514924,20.710795356368507,17.05178172793698,17.05178172793698,22.691023393214333,22.691023393214333,5.77329839738227,5.77329839738227,677.2294012334104,684.576480195707,-7.347078962296564,-4.635499752382057,-5.423158419829013
2013-02-13,662.888977,671.111023,656.888977,658.689026,589.408875,1381088,1496.2,5922.5,1520.329956,13982.910156,3196.8798829999996,-1.5549930000000813,14.222046000000091,39.64660701933631,718.536,651.695,685.1155518499999,,681.7623338665302,0,0,0,0,0,0,0,0,-0.008661313754957156,0.004179472450200006,0.0005922628670078645,-0.002553021214674711,0.0032606074497663062,0.0,-2.0723461772173364,2013-02-13,649.1189891444042,Wednesday,4,664.44397,14.222046000000091,14.12644704673904,94.65868603142242,5.776682467433668,13.293415307769209,13.293415307769209,19.558487364732624,19.558487364732624,0.7632711938423782,0.7632711938423782,674.3633692379924,682.4802960088668,-8.116926770874443,-5.332337247623724,-5.5691790465014375
2013-02-14,658.822021,661.778015,637.0,640.489014,573.123108,3035482,1456.98,5932.950195,1521.380005,13973.389647999998,3198.659912,0.13299499999993714,24.778014999999982,36.66009515959627,722.084,644.298,683.1911011999999,,677.8315414982892,0,1,0,0,0,0,0,0,-0.027630678279148668,0.0017644905023217472,0.0006906717820405195,-0.000680867422717113,0.0005568019647739231,0.0,-15.659295554604427,2013-02-14,647.7082239426614,Thursday,2,658.689026,24.778014999999982,14.965604295098785,93.5758581681853,6.735549822907291,11.107460146148568,11.107460146148568,16.74147829187127,16.74147829187127,-0.16057614529683661,-0.16057614529683661,669.1308173800575,679.1034336115537,-9.972616231496204,-6.260981642710635,-7.423269177571138
2013-02-15,638.400024,646.510986,634.46698,641.778015,574.27655,2598363,1442.89,5896.950195,1519.790039,13981.759766,3192.030029,-2.088989999999967,12.044005999999968,35.34561624702374,724.198,638.042,681.1200013499999,,674.397872307976,0,0,0,0,0,0,0,0,0.002012555389757642,-0.0060678075521920505,-0.001045081435784967,0.0005990041221815012,-0.0020727064403213147,1.0,-0.33167752478085566,2013-02-15,646.7104574235556,Friday,0,640.489014,12.044005999999968,14.737113756224243,86.54402679122799,14.023815166885779,12.079578486394304,12.079578486394304,15.187511690045614,15.187511690045614,5.863712079091684,5.863712079091684,664.9082777285183,676.1207141309593,-11.212436402440972,-7.251774986567518,-7.921322831746908
2013-02-18,640.489014,654.8439940000001,640.44397,652.867004,584.1992799999999,2023090,1461.72,5887.399902,1519.790039,13981.759766,3192.030029,-1.2890009999999847,14.40002400000003,34.270835489817216,723.128,634.739,678.93335275,,672.3473134215021,0,0,0,0,0,0,0,0,0.017278661300030196,-0.0016195308904080052,0.0,0.0,0.0,1.0,-10.668929751427722,2013-02-18,641.8059777111748,Monday,1,641.778015,14.40002400000003,14.710928356356945,64.70560794165763,35.29439205834236,19.817849677043654,19.817849677043654,16.730957685711626,16.730957685711626,25.99163365970771,25.99163365970771,663.0504069474865,674.2732657583815,-11.22285881089499,-8.046314054769558,-6.353089512250865
2013-02-19,652.888977,656.3330080000001,643.6220089999999,650.177979,581.7930299999999,1894702,1460.22,5898.200195,1530.939941,14035.669922,3213.590088,0.021973000000002685,12.710999000000129,35.158772507955305,722.557,631.288,676.9222505,,670.2359482385019,0,0,0,0,0,0,0,0,-0.004118885596709365,0.0018344758602741873,0.007336475245841578,0.0038557489831212433,0.006754340906609313,0.0,-2.245265629221058,2013-02-19,639.2197518077515,Tuesday,3,652.867004,12.710999000000129,14.55653754199454,69.86361765972545,35.58144871788002,25.072382690655775,25.072382690655775,19.511432687359672,19.511432687359672,36.194282697247985,36.194282697247985,661.065180688609,672.3691876146937,-11.304006926084753,-8.698064134025664,-5.211885584118178
2013-02-20,653.3330080000001,655.55603,646.356018,647.643982,579.5255129999999,1772408,1463.11,5939.700195,1511.949951,13927.540038999998,3164.409912,3.155029000000013,9.200012000000015,32.848720906316004,721.308,627.919,674.61334855,,668.0843324062637,0,0,0,0,0,0,0,0,-0.003897463329871842,0.00703604466243446,-0.012404137805429483,-0.0077039345895784095,-0.01530381120592994,0.0,-0.5539281680061602,2013-02-20,638.0728336448595,Wednesday,4,650.177979,9.200012000000015,14.145395873211218,70.15741513837519,29.84258486162481,26.662450080978786,26.662450080978786,21.895105151899376,21.895105151899376,36.19713993913761,36.19713993913761,658.9961012973414,670.4249530640756,-11.42885176673417,-9.244363487988336,-4.368976557491667
2013-02-21,642.6669919999999,644.0,631.6220089999999,633.710999,567.057922,3276740,1429.51,5943.049805,1502.420044,13880.620116999999,3131.48999,-4.976990000000114,12.377991000000065,24.35926278853728,718.958,623.196,671.0767,,664.8106816056672,0,0,0,0,0,0,0,0,-0.02151344629412366,0.0005639358705038511,-0.00630305718367008,-0.003368859243528588,-0.010403178764913479,0.0,-38.148746017703,2013-02-21,637.5682272784508,Thursday,2,647.643982,16.021973000000116,14.28866991345785,95.55534042553174,5.0054860533529855,19.443462071770185,19.443462071770185,21.077890791856312,21.077890791856312,16.17460463159793,16.17460463159793,655.0992655219554,667.5511024928344,-12.451836970878958,-9.885991445479581,-5.131691050798754
2013-02-22,633.911011,640.888977,629.3330080000001,637.911011,570.816223,2206822,1432.5,5852.25,1515.599976,14000.570313,3161.820068,0.20001200000001518,11.555968999999891,20.01652598697426,712.248,622.084,667.16560075,,662.2488082146514,0,0,0,0,0,0,0,0,0.006627719769339624,-0.015278318031864413,0.008772468160708424,0.00864155887769713,0.009685510123568886,1.0,-0.4337990448632416,2013-02-22,637.5783415594498,Friday,0,633.710999,11.555968999999891,14.081053498046465,80.5147285476391,20.532337402818136,19.806420515452835,19.806420515452835,20.654067366388485,20.654067366388485,18.111126813581535,18.111126813581535,652.4509968671933,665.2406812460194,-12.78968437882611,-10.466826539932446,-4.645715677787326
2013-02-25,638.3779910000001,641.267029,621.4219969999999,623.044006,557.513,2709407,1414.7,5850.299805,1487.849976,13784.169922,3116.25,0.46698000000003503,19.84503200000006,18.790355258585706,707.335,618.323,662.8289003,,658.5150175275417,0,0,0,0,0,0,0,0,-0.0233056147740216,-0.0003332384980136993,-0.018309580654150115,-0.01545654113811823,-0.014412606353284785,0.0,69.93674174183654,2013-02-25,636.1586542657859,Monday,1,637.911011,19.84503200000006,14.516988770145336,96.73567962471222,3.264320375287783,14.292387135397817,14.292387135397817,18.533507289391594,18.533507289391594,5.810146827410264,5.810146827410264,647.9211682601359,661.9641812451686,-14.043012985032647,-11.182158912934135,-5.721708144197024
